Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge,HouseModelAge,TotalSF,TotalArea,TotalBath,TotalPorchSF
269,20,RL,0.0,7917,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,392,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1,504,TA,Gd,Y,370,0,,0,5,WD,Normal,148000,31,31,1864,2256,2.5,30
270,60,FV,84.0,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1095,GasA,Gd,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,1053,TA,TA,Y,192,0,,0,8,New,Partial,266000,0,0,1939,3034,2.5,51
271,20,RL,73.0,39104,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,Flat,Membran,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,96,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Mod,2,TA,Attchd,Unf,2,439,TA,TA,Y,81,0,,0,4,WD,Normal,241500,54,3,2652,2748,2.0,0
272,60,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,628,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,671,TA,TA,Y,132,0,,0,4,WD,Normal,290000,11,3,2794,3422,2.5,57
273,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,0,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Min1,1,Gd,Attchd,RFn,1,338,TA,TA,Y,289,0,,0,4,WD,Normal,139000,51,21,2872,2872,3.0,0
274,20,RL,76.0,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,ImStucc,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,270,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,,Attchd,Unf,1,264,TA,TA,Y,168,0,,0,6,WD,Normal,124500,25,25,1362,1632,1.0,0
275,50,RL,55.0,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,952,GasW,Gd,N,SBrkr,0,3,1,Ex,5,Typ,0,,Detchd,Unf,2,672,TA,TA,Y,74,0,,0,10,WD,Normal,205000,84,2,1548,2500,2.5,144
276,20,RL,129.0,9196,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1560,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,,Attchd,Fin,2,573,TA,TA,Y,100,0,,0,4,WD,Normal,201000,7,7,1560,3120,2.0,150
277,20,RL,140.0,19138,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,744,GasA,Ex,Y,SBrkr,0,2,1,TA,4,Typ,0,,Detchd,Unf,2,400,TA,TA,Y,0,0,,0,6,WD,Normal,141000,59,59,984,1728,1.0,0
278,20,RL,107.0,14450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,2121,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,1,Ex,Attchd,Fin,3,732,TA,TA,Y,124,0,,0,5,New,Partial,415298,1,0,2121,4242,2.5,240
279,60,RL,83.0,10005,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,768,GasA,Ex,Y,SBrkr,0,4,1,TA,8,Typ,1,TA,Attchd,Fin,2,505,TA,TA,Y,288,0,,0,3,WD,Normal,192000,31,31,2414,3182,2.5,117
280,60,RL,82.0,11287,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,386,GasA,Gd,Y,SBrkr,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,575,TA,TA,Y,0,0,,0,1,WD,Normal,228500,18,18,2403,2789,2.5,280
281,20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,357,GasA,Gd,Y,SBrkr,0,2,1,Gd,5,Typ,0,,Attchd,Fin,2,572,TA,TA,Y,0,0,,0,5,New,Partial,185000,0,0,2167,2524,2.0,120
282,120,RL,34.0,5063,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,410,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,626,TA,TA,Y,172,0,,0,4,ConLw,Normal,207500,2,1,2218,2628,3.0,62
283,20,RL,74.0,9612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1468,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,3,898,TA,TA,Y,210,0,,0,12,New,Partial,244600,1,0,1468,2936,2.0,150
284,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,ImStucc,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1145,GasA,Gd,Y,SBrkr,0,2,1,Gd,5,Typ,0,,Attchd,RFn,2,529,TA,TA,Y,0,0,,0,7,WD,Normal,179200,15,15,2005,3150,3.0,52
285,160,FV,35.0,4251,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,625,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,0,,Detchd,RFn,2,528,TA,TA,Y,0,0,,0,6,New,Partial,164700,1,0,1250,1875,2.5,54
286,50,RL,77.0,9786,Pave,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,312,GasA,TA,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,440,TA,TA,Y,0,0,,0,6,WD,Normal,159000,44,25,2334,2646,1.5,128
287,20,RL,0.0,8125,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,244,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,,,,0,0,,,Y,0,0,,0,6,WD,Normal,88000,35,35,1472,1716,1.0,0
288,20,RL,0.0,9819,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,432,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,,Detchd,Unf,1,280,TA,TA,Y,0,0,,0,2,WD,Normal,122000,43,43,1350,1782,1.0,0
289,70,RL,60.0,8730,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,698,GasA,Ex,Y,FuseA,0,3,1,TA,7,Typ,0,,Detchd,Unf,1,384,TA,TA,Y,0,0,,0,7,WD,Normal,153575,92,4,1396,2094,1.0,259
290,60,RL,120.0,15611,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1079,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,685,Gd,TA,Y,0,0,,0,7,New,Partial,233230,0,0,1919,2998,2.5,51
291,190,RL,55.0,5687,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Fa,PConc,TA,Fa,No,Rec,Unf,570,GasA,Ex,N,SBrkr,0,6,1,Fa,9,Typ,0,,,,0,0,,,N,0,0,,0,3,WD,Normal,135900,96,8,1926,2496,3.0,184
292,50,RL,60.0,11409,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,476,GasA,Gd,Y,SBrkr,0,3,1,TA,8,Min2,1,Gd,Attchd,Unf,1,281,TA,TA,Y,0,0,,0,1,WD,Normal,131000,60,1,2008,2484,1.5,160
293,60,RL,0.0,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,0,GasA,Fa,Y,SBrkr,0,3,1,Gd,9,Typ,1,TA,Attchd,Fin,2,539,TA,TA,Y,0,0,,0,3,WD,Normal,235000,29,12,3058,3058,3.5,250
294,20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,131,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2,418,TA,TA,Y,110,0,,0,10,WD,Normal,167000,56,56,2929,3060,2.0,0
295,80,RL,37.0,7937,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,184,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,,Detchd,Unf,2,588,TA,TA,Y,120,0,,0,3,WD,Normal,142500,22,22,1822,2006,2.0,0
298,60,RL,90.0,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,143,GasA,Gd,Y,SBrkr,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,539,TA,TA,Y,224,0,,0,6,WD,Normal,175000,39,39,2302,2445,2.5,0
299,20,RL,80.0,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1092,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,1,300,TA,TA,Y,0,0,,0,8,WD,Family,158500,59,5,1152,2244,1.5,36
300,190,RL,90.0,15750,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,324,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,2,Gd,Attchd,Unf,1,375,TA,TA,Y,0,0,,0,6,WD,Normal,157000,53,53,2177,2501,2.0,0
301,60,RL,66.0,16226,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,747,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,BuiltIn,Fin,2,683,TA,TA,Y,208,0,,0,5,WD,Normal,267000,9,8,2733,3480,2.5,50
302,20,RL,118.0,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1541,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,3,843,TA,TA,Y,468,0,,0,1,WD,Normal,205000,5,4,1541,3082,2.0,81
303,20,RL,70.0,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,0,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,,Attchd,Unf,2,552,TA,TA,Y,256,0,,0,7,WD,Abnorml,149900,34,34,1788,1788,2.0,0
304,75,RM,87.0,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470,GasA,Ex,Y,SBrkr,0,3,1,Gd,10,Typ,1,Ex,Attchd,Unf,3,870,TA,TA,Y,302,0,,0,5,WD,Normal,295000,128,6,3493,4963,3.0,0
305,20,RL,80.0,10386,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,536,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,,Attchd,Fin,3,888,TA,TA,Y,168,0,,0,7,WD,Normal,305900,3,2,3464,4000,3.0,0
306,60,RL,116.0,13474,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,0,GasA,Gd,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,Attchd,RFn,3,746,TA,TA,Y,127,0,,0,6,WD,Normal,225000,17,16,2943,2943,3.5,268
307,50,RM,0.0,7920,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319,GasA,TA,Y,FuseA,0,3,1,Fa,6,Typ,0,,,,0,0,,,N,0,0,,0,3,WD,Normal,89500,88,58,1406,1725,1.0,144
309,20,RL,90.0,12378,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,622,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,3,Ex,Attchd,Fin,3,708,TA,TA,Y,208,0,,0,11,WD,Normal,360000,3,2,3218,3840,3.0,175
310,60,RL,0.0,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,179,GasA,Gd,Y,SBrkr,0,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2,420,TA,TA,Y,190,0,,0,5,WD,Normal,165600,13,12,2019,2198,2.5,63
311,20,RL,50.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,292,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,,0,5,WD,Normal,132000,61,7,1652,1944,2.0,0
313,20,RL,150.0,215245,Pave,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Rec,80,GasW,TA,Y,SBrkr,0,3,1,TA,8,Typ,2,Gd,Attchd,RFn,2,513,TA,TA,Y,0,0,,0,6,WD,Normal,375000,44,44,4092,4172,4.0,0
314,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,712,GasA,Ex,Y,SBrkr,0,3,1,Ex,6,Typ,1,Gd,Detchd,Unf,2,546,Fa,TA,Y,0,0,,0,8,WD,Normal,178000,81,16,1657,2369,2.0,234
315,60,RL,71.0,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,291,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,432,TA,TA,Y,100,0,,0,7,WD,Normal,188500,5,4,1857,2148,3.5,51
316,60,RL,94.0,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,153,GasA,TA,Y,SBrkr,0,4,1,Ex,10,Typ,1,TA,Attchd,RFn,2,484,TA,TA,Y,288,0,,0,8,WD,Normal,260000,29,29,3045,3198,3.5,195
317,60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1088,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,1025,TA,TA,Y,208,0,,0,12,WD,Normal,270000,1,1,1959,3047,2.5,46
318,60,RL,90.0,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,360,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,656,TA,TA,Y,340,0,,0,4,WD,Normal,260000,16,16,3633,3993,3.5,204
319,80,RL,0.0,14115,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,336,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,2,TA,Attchd,Unf,2,588,TA,TA,Y,233,0,,0,6,WD,Normal,187500,29,29,2508,2844,3.0,48
320,60,RL,111.0,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,1249,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,0,,Attchd,RFn,3,840,TA,TA,Y,240,0,,0,9,New,Partial,342643,0,0,2596,3845,3.5,154
321,60,RL,99.0,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,166,GasA,Ex,Y,SBrkr,0,4,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3,872,TA,TA,Y,184,0,,0,6,WD,Normal,354000,3,3,3438,3604,3.5,154
322,60,RL,86.0,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,0,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,Attchd,Fin,2,576,TA,TA,Y,201,0,,0,8,WD,Normal,301000,21,20,4232,4232,3.5,96
323,20,RM,49.0,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,906,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,,Attchd,Unf,1,220,Fa,TA,Y,142,0,,0,7,WD,Normal,126175,51,1,1419,2325,2.0,98
324,80,RL,96.0,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,Unf,710,GasA,Ex,Y,SBrkr,0,5,1,Gd,11,Typ,1,Gd,BuiltIn,Fin,2,564,TA,TA,Y,240,0,,0,6,WD,Normal,242000,43,3,2978,3688,2.5,0
325,45,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,604,GasA,Po,N,FuseF,0,2,1,TA,5,Typ,0,,Detchd,Unf,2,360,TA,TA,Y,0,0,,0,12,WD,Normal,87000,66,57,919,1523,1.0,244
326,120,RL,32.0,10846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,100,GasA,Ex,Y,SBrkr,0,1,1,Gd,6,Typ,2,Gd,Attchd,Fin,2,473,TA,TA,Y,122,0,,0,5,Con,Normal,324000,15,15,3338,3438,3.5,30
327,20,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,818,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,0,,Attchd,RFn,1,292,TA,TA,Y,0,0,,0,4,WD,Normal,145250,46,46,1948,2766,1.5,45
328,75,RL,0.0,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,844,GasA,Gd,N,FuseA,0,5,1,Gd,10,Typ,0,,Detchd,Unf,2,441,TA,TA,Y,0,0,,0,7,WD,Normal,214500,93,15,2134,2978,2.0,328
329,70,RM,60.0,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,596,GasA,TA,N,SBrkr,0,3,1,TA,6,Typ,0,,Detchd,Unf,1,189,Fa,Fa,N,0,0,,0,7,WD,Normal,78000,89,59,1192,1788,1.0,137
330,90,RL,0.0,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,1424,GasA,TA,Y,SBrkr,0,6,2,TA,10,Typ,0,,Detchd,Unf,1,352,TA,TA,Y,155,0,,0,11,WD,Normal,119000,43,43,2032,3456,2.5,0
331,20,RL,70.0,8176,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,210,GasA,Fa,Y,SBrkr,0,3,1,TA,6,Typ,0,,Attchd,RFn,1,308,TA,TA,Y,0,0,,0,8,WD,Normal,139000,49,15,1902,2112,2.0,0
332,20,RL,85.0,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,,1603,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,880,TA,TA,Y,0,0,,0,10,WD,Normal,284000,6,5,3232,4835,3.0,0
333,120,RM,59.0,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,638,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,484,TA,TA,Y,192,0,,0,7,WD,Normal,207000,4,4,2078,2716,3.0,30
